Store_ID,Store_Name,Brand_Name,Store_Type,City,City_Tier,Product_Name,Category,Sub_Category,Product_Stage,Quantity_Available,Units_Sold,Unit_Price,Cost_Price,Revenue,Profit_Margin,Average_Order_Value,Inventory_Turnover,Days_of_Stock,Customer_Segment,Sales_Channel,Payment_Method,Supplier,Supplier_Rating,Promotion_Type,Promotion_Impact,Max_Discount_Offered,Return_Rate,Return_Reason,Customer_Satisfaction,Online_Rating,Review_Count,Sales_Rep_Experience,Sales_Rep_Rating,Market_Share,Competition_Level,Competitor_Count,Brand_Loyalty,Brand_Awareness,Price_Competitiveness,Weather_Impact,Delivery_Time,Shipping_Cost,Month,Year,Quarter,Season
Bx_Surat_074,Brandx_India Gadget Zone Surat,Brandx_India,Street Store,Surat,Tier2,Hp Pavilion,Electronics,Laptops,Discontinued,114.0,11.0,60063,48715,660693.0,18.89,86073,1.16,311,Premium,Brandx_India Social Commerce,Card,Brandx_India E-Commerce Hub,Nan,No Promotion,0.0,0,6.1,Damaged,4.2,4.8,311,8,4.6,10.0,Low,5,88.9,64.5,Standard,Low,4.0,198.0,1,2022,Q1,Spring
Bx_Mumbai_061,Brandx_India Daily Mumbai,Brandx_India,Online Hub,Mumbai,Metro,Brown Sugar 500G,Groceries,Sugar,Mature,278.0,105.0,105,82,11025.0,21.9,126,4.53,79,Premium,Brandx_India Online,Credit,Brandx_India Direct Import,Nan,No Promotion,0.0,0,3.3,Defective,4.0,4.5,406,4,4.3,19.0,Very High,17,96.8,80.4,Aggressive,Low,1.0,149.0,1,2022,Q1,Spring
Bx_Visakhapatnam_008,Brandx_India Mobile Visakhapatnam,Brandx_India,Mall Store,Visakhapatnam,Tier2,Apple Watch Series 8,Gadgets,Smart Watches,Declining,196.0,29.0,34275,24708,993975.0,27.91,44017,1.78,203,Budget,Brandx_India App,Cash,Brandx_India E-Commerce Hub,Nan,Festival Offer,30.3,31,4.7,Poor Quality,4.1,4.2,133,3,4.7,6.1,Medium,6,75.0,62.8,Standard,Low,5.0,145.0,1,2022,Q1,Spring
Bx_Hyderabad_033,Brandx_India Electronics Hyderabad,Brandx_India,Online Hub,Hyderabad,Metro,Ipad Pro,Electronics,Tablets,Discontinued,157.0,46.0,96638,78387,4445348.0,18.89,120934,3.52,102,Luxury,Brandx_India Social Commerce,Upi,Brandx_India Brand Partners,Nan,Festival Offer,16.5,47,5.1,Poor Quality,4.2,4.9,494,7,4.6,27.5,Very High,23,81.3,86.6,Aggressive,Low,6.0,281.0,1,2022,Q1,Spring
Bx_Delhi_052,Brandx_India Style Delhi,Brandx_India,Online Hub,Delhi,Metro,Nike Air Max,Clothes,Shoes,Declining,241.0,47.0,10732,8302,504404.0,22.64,14888,2.34,154,Luxury,Brandx_India Online,Upi,Brandx_India Wholesale,Nan,Festival Offer,22.8,15,1.4,Defective,4.3,3.8,224,5,4.3,19.8,High,20,78.8,86.0,Competitive,Medium,1.0,141.0,1,2022,Q1,Spring
Bx_Surat_014,Brandx_India Mobile Surat,Brandx_India,Flagship,Surat,Tier2,Mi Power Bank,Gadgets,Power Banks,Growing,29.0,7.0,2318,1902,16226.0,17.95,3193,2.9,124,Mid-Range,Brandx_India Phone Order,Upi,Brandx_India E-Commerce Hub,Nan,Discount,39.5,27,0.2,Changed Mind,4.5,3.8,184,1,4.6,6.0,Medium,4,70.8,61.2,Standard,Low,2.0,115.0,1,2022,Q1,Spring
Bx_Visakhapatnam_080,Brandx_India Appliances Visakhapatnam,Brandx_India,Mall Store,Visakhapatnam,Tier2,Kent Grand Plus,Home Appliances,Water Purifiers,Declining,71.0,34.0,17431,13401,592654.0,23.12,25895,5.75,63,Premium,Brandx_India Social Commerce,Card,Brandx_India E-Commerce Hub,Nan,Discount,25.1,24,3.5,Changed Mind,4.4,4.7,43,8,3.6,7.2,Medium,4,87.3,69.1,Standard,Low,6.0,639.0,1,2022,Q1,Spring
Bx_Mumbai_071,Brandx_India Mobile Mumbai,Brandx_India,Street Store,Mumbai,Metro,Xbox Series X,Gadgets,Gaming Consoles,Mature,119.0,48.0,52769,44155,2532912.0,16.32,56758,4.84,74,Mid-Range,Brandx_India Online,Cash,Brandx_India Direct Import,Nan,Flash Sale,30.4,32,4.5,Defective,4.2,3.9,326,8,3.8,13.7,Very High,19,76.9,89.2,Aggressive,Low,6.0,105.0,1,2022,Q1,Spring
Bx_Pune_045,Brandx_India Apparel Pune,Brandx_India,Flagship,Pune,Tier1,Zara Evening Dress,Clothes,Dresses,Discontinued,44.0,31.0,5332,3913,165292.0,26.61,6718,8.45,43,Luxury,Brandx_India Store,Emi,Brandx_India Brand Partners,Nan,Clearance,34.9,35,0.0,No Return,4.1,4.1,342,2,3.9,19.9,Medium,11,75.4,78.3,Standard,Medium,5.0,92.0,1,2022,Q1,Spring
Bx_Bhopal_003,Brandx_India Style Bhopal,Brandx_India,Online Hub,Bhopal,Tier2,Levi'S 511 Jeans,Clothes,Jeans,Mature,41.0,26.0,3889,2867,101114.0,26.28,4791,7.61,47,Luxury,Brandx_India Online,Upi,Brandx_India Local Sourcing,Nan,Discount,34.5,19,0.2,Wrong Size,4.2,4.0,161,9,3.6,6.7,Medium,8,69.2,67.8,Standard,Medium,5.0,64.0,1,2022,Q1,Spring
Bx_Chennai_033,Brandx_India Appliances Chennai,Brandx_India,Express,Chennai,Metro,Lg Double Door 260L,Home Appliances,Refrigerators,New Launch,159.0,61.0,33873,28416,2066253.0,16.11,44269,4.6,78,Budget,Brandx_India Phone Order,Upi,Brandx_India Brand Partners,Nan,Clearance,17.9,25,4.7,Changed Mind,4.2,4.2,66,10,3.6,17.6,Very High,25,84.8,82.9,Aggressive,Low,6.0,551.0,1,2022,Q1,Spring
Bx_Bangalore_098,Brandx_India Daily Bangalore,Brandx_India,Mall Store,Bangalore,Metro,Brown Sugar 500G,Groceries,Sugar,Discontinued,78.0,30.0,131,102,3930.0,22.14,170,4.62,78,Budget,Brandx_India Store,Card,Brandx_India Direct Import,Nan,No Promotion,0.0,0,5.5,Wrong Size,4.2,4.3,471,10,3.9,17.5,High,20,77.3,81.9,Competitive,Low,4.0,76.0,1,2022,Q1,Spring
Bx_Bhopal_047,Brandx_India Tech Hub Bhopal,Brandx_India,Mall Store,Bhopal,Tier2,Dell Xps 13,Electronics,Laptops,Mature,69.0,5.0,74386,58436,371930.0,21.44,89214,0.87,414,Premium,Brandx_India Store,Wallet,Brandx_India Brand Partners,Nan,Clearance,25.1,33,7.3,Poor Quality,4.2,5.0,321,8,5.0,9.8,Low,5,82.0,69.5,Standard,Low,3.0,146.0,1,2022,Q1,Spring
Bx_Chennai_071,Brandx_India Accessories Chennai,Brandx_India,Online Hub,Chennai,Metro,Apple Watch Series 8,Gadgets,Smart Watches,New Launch,203.0,39.0,44756,37398,1745484.0,16.44,46905,2.31,156,Premium,Brandx_India Store,Card,Brandx_India E-Commerce Hub,Nan,No Promotion,0.0,0,3.1,Damaged,4.1,3.9,106,9,3.7,11.0,High,21,95.1,84.9,Competitive,Low,6.0,134.0,1,2022,Q1,Spring
Bx_Ahmedabad_099,Brandx_India Accessories Ahmedabad,Brandx_India,Flagship,Ahmedabad,Tier1,Jbl Charge 5,Gadgets,Bluetooth Speakers,Discontinued,182.0,29.0,9174,7557,266046.0,17.63,13082,1.91,188,Budget,Brandx_India Online,Wallet,Brandx_India Brand Partners,Nan,No Promotion,0.0,0,3.0,Defective,4.1,4.9,10,8,4.3,16.7,High,12,74.0,75.6,Competitive,Low,5.0,148.0,1,2022,Q1,Spring
Bx_Hyderabad_064,Brandx_India Apparel Hyderabad,Brandx_India,Mall Store,Hyderabad,Metro,Forever 21 Dress,Clothes,Dresses,New Launch,250.0,65.0,2350,1931,152750.0,17.83,2800,3.12,115,Budget,Brandx_India Online,Emi,Brandx_India Direct Import,Nan,Festival Offer,14.8,16,7.8,Damaged,4.2,3.9,61,3,3.6,18.4,High,20,79.8,88.3,Competitive,Medium,5.0,96.0,1,2022,Q1,Spring
Bx_Delhi_063,Brandx_India Gadget Zone Delhi,Brandx_India,Online Hub,Delhi,Metro,Sony Wh-1000Xm5,Electronics,Headphones,Growing,156.0,16.0,28676,21675,458816.0,24.41,36659,1.23,293,Luxury,Brandx_India Phone Order,Cash,Brandx_India Wholesale,Nan,Flash Sale,28.6,22,3.0,Defective,4.2,4.0,466,9,3.8,25.5,High,25,84.8,80.3,Competitive,Low,7.0,241.0,1,2022,Q1,Spring
Bx_Chennai_073,Brandx_India Style Chennai,Brandx_India,Street Store,Chennai,Metro,Nike Air Max,Clothes,Shoes,New Launch,186.0,53.0,9265,7704,491045.0,16.85,11834,3.42,105,Premium,Brandx_India Online,Upi,Brandx_India E-Commerce Hub,Nan,Bogo,23.7,9,7.2,Defective,4.5,4.3,177,2,4.1,15.2,High,15,96.1,86.1,Competitive,Medium,3.0,58.0,1,2022,Q1,Spring
Bx_Bangalore_017,Brandx_India Electronics Bangalore,Brandx_India,Online Hub,Bangalore,Metro,Sony Bravia 43Inch,Electronics,Smart Tvs,Mature,137.0,27.0,60760,45086,1640520.0,25.8,86563,2.36,152,Budget,Brandx_India Store,Emi,Brandx_India Wholesale,Nan,Discount,14.0,21,2.1,Poor Quality,4.6,4.3,61,8,4.7,25.2,High,24,76.3,90.0,Competitive,Low,7.0,126.0,1,2022,Q1,Spring
Bx_Delhi_011,Brandx_India Style Delhi,Brandx_India,Street Store,Delhi,Metro,Levi'S 511 Jeans,Clothes,Jeans,Declining,66.0,30.0,3786,2977,113580.0,21.37,5616,5.45,66,Premium,Brandx_India Phone Order,Wallet,Brandx_India Brand Partners,Nan,Clearance,34.8,37,6.4,Damaged,3.8,4.9,215,1,4.2,14.6,High,17,96.6,82.8,Competitive,Medium,7.0,117.0,1,2022,Q1,Spring
Bx_Hyderabad_047,Brandx_India Trends Hyderabad,Brandx_India,Flagship,Hyderabad,Metro,Levi'S T-Shirt,Clothes,T-Shirts,Growing,120.0,47.0,2451,1775,115197.0,27.58,3441,4.7,77,Luxury,Brandx_India App,Emi,Brandx_India Brand Partners,Nan,Flash Sale,31.0,44,1.9,Wrong Size,4.2,4.3,171,8,4.4,10.7,Very High,17,76.9,84.5,Aggressive,Medium,3.0,73.0,1,2022,Q1,Spring
Bx_Mumbai_057,Brandx_India Daily Mumbai,Brandx_India,Flagship,Mumbai,Metro,Sunflower Oil 1L,Groceries,Oil,Declining,247.0,51.0,144,104,7344.0,27.78,177,2.48,145,Luxury,Brandx_India App,Cash,Brandx_India Brand Partners,Nan,Flash Sale,30.6,10,0.3,Wrong Size,3.7,4.5,34,8,4.9,10.8,High,19,78.4,82.1,Competitive,Low,2.0,145.0,1,2022,Q1,Spring
Bx_Bangalore_038,Brandx_India Superstore Bangalore,Brandx_India,Online Hub,Bangalore,Metro,Sunflower Oil 1L,Groceries,Oil,Growing,228.0,68.0,134,105,9112.0,21.64,184,3.58,101,Budget,Brandx_India Store,Emi,Brandx_India Brand Partners,Nan,Discount,25.5,21,4.2,Wrong Size,4.2,4.4,482,6,5.0,11.5,High,21,83.2,86.4,Competitive,Low,2.0,81.0,1,2022,Q1,Spring
Bx_Bangalore_011,Brandx_India Express Bangalore,Brandx_India,Online Hub,Bangalore,Metro,Sunflower Oil 1L,Groceries,Oil,Mature,134.0,29.0,160,113,4640.0,29.38,228,2.6,139,Premium,Brandx_India Phone Order,Emi,Brandx_India Wholesale,Nan,Bogo,16.9,26,6.1,Damaged,4.1,4.5,84,9,4.5,15.6,High,18,91.5,83.1,Competitive,Low,5.0,71.0,1,2022,Q1,Spring
Bx_Hyderabad_047,Brandx_India Digital Hyderabad,Brandx_India,Street Store,Hyderabad,Metro,Lg Oled 55Inch,Electronics,Smart Tvs,Growing,144.0,36.0,122293,103343,4402548.0,15.5,134177,3.0,120,Premium,Brandx_India Online,Credit,Brandx_India Wholesale,Nan,Festival Offer,30.3,16,4.5,Defective,4.6,4.8,139,7,4.6,24.8,Very High,15,95.2,80.2,Aggressive,Low,6.0,190.0,1,2022,Q1,Spring
Bx_Mumbai_039,Brandx_India Living Mumbai,Brandx_India,Online Hub,Mumbai,Metro,Lg Double Door 260L,Home Appliances,Refrigerators,Discontinued,36.0,12.0,33323,26753,399876.0,19.72,36374,4.0,90,Luxury,Brandx_India Store,Wallet,Brandx_India E-Commerce Hub,Nan,Discount,12.1,22,3.6,Damaged,3.8,3.8,444,7,4.8,11.7,Very High,20,81.0,87.8,Aggressive,Low,7.0,625.0,1,2022,Q1,Spring
Bx_Chennai_024,Brandx_India Digital Chennai,Brandx_India,Street Store,Chennai,Metro,Dell Xps 13,Electronics,Laptops,New Launch,126.0,48.0,102663,72574,4927824.0,29.31,130223,4.57,79,Budget,Brandx_India Online,Wallet,Brandx_India Brand Partners,Nan,No Promotion,0.0,0,4.2,Changed Mind,4.1,4.1,140,4,4.3,20.4,Very High,23,78.1,80.7,Aggressive,Low,4.0,291.0,1,2022,Q1,Spring
Bx_Delhi_057,Brandx_India Tech Hub Delhi,Brandx_India,Street Store,Delhi,Metro,Samsung Galaxy S23,Electronics,Smartphones,Discontinued,207.0,53.0,69816,57061,3700248.0,18.27,89282,3.07,117,Luxury,Brandx_India Online,Wallet,Brandx_India Wholesale,Nan,Clearance,31.1,10,0.4,Changed Mind,4.4,3.9,397,1,4.0,22.5,Very High,24,81.5,84.5,Aggressive,Low,1.0,109.0,1,2022,Q1,Spring
Bx_Bangalore_042,Brandx_India Gadget Zone Bangalore,Brandx_India,Mall Store,Bangalore,Metro,Hp Pavilion,Electronics,Laptops,Discontinued,143.0,47.0,71737,50398,3371639.0,29.75,80477,3.94,91,Premium,Brandx_India Store,Card,Brandx_India Wholesale,Nan,Clearance,33.0,25,0.3,Damaged,4.8,3.8,192,3,4.8,26.8,Very High,20,94.4,86.3,Aggressive,Low,6.0,282.0,1,2022,Q1,Spring
Bx_Bangalore_039,Brandx_India Fresh Bangalore,Brandx_India,Online Hub,Bangalore,Metro,Green Tea 100G,Groceries,Tea,Discontinued,97.0,75.0,318,252,23850.0,20.75,350,9.28,39,Luxury,Brandx_India Phone Order,Upi,Brandx_India Brand Partners,Nan,No Promotion,0.0,0,7.9,Changed Mind,4.1,4.6,38,6,4.4,11.1,Very High,18,77.9,85.9,Aggressive,Low,2.0,76.0,1,2022,Q1,Spring
Bx_Mumbai_037,Brandx_India Daily Mumbai,Brandx_India,Mall Store,Mumbai,Metro,Toor Dal 1Kg,Groceries,Dal,Growing,319.0,129.0,233,188,30057.0,19.31,241,4.85,74,Mid-Range,Brandx_India Social Commerce,Card,Brandx_India Direct Import,Nan,Discount,32.9,17,0.0,No Return,4.1,4.3,408,8,3.8,11.3,High,24,84.0,87.3,Competitive,Low,1.0,87.0,1,2022,Q1,Spring
Bx_Delhi_099,Brandx_India Living Delhi,Brandx_India,Online Hub,Delhi,Metro,Kent Grand Plus,Home Appliances,Water Purifiers,Growing,191.0,64.0,18866,14953,1207424.0,20.74,26473,4.02,90,Luxury,Brandx_India App,Emi,Brandx_India Local Sourcing,Nan,Clearance,11.8,5,5.4,Wrong Size,4.0,4.4,271,2,4.4,15.5,High,23,84.5,85.0,Competitive,Low,4.0,281.0,1,2022,Q1,Spring
Bx_Mumbai_039,Brandx_India Style Mumbai,Brandx_India,Flagship,Mumbai,Metro,H&M Cotton Tee,Clothes,T-Shirts,Growing,215.0,17.0,1395,1050,23715.0,24.73,1745,0.95,379,Luxury,Brandx_India Online,Wallet,Brandx_India Local Sourcing,Nan,Bogo,25.8,32,5.0,Changed Mind,4.5,4.6,304,8,3.9,14.3,High,24,80.8,87.5,Competitive,Medium,6.0,70.0,1,2022,Q1,Spring
Bx_Hyderabad_066,Brandx_India Gadget Zone Hyderabad,Brandx_India,Mall Store,Hyderabad,Metro,Airpods Pro,Electronics,Headphones,Declining,78.0,9.0,25263,18342,227367.0,27.4,31101,1.38,260,Budget,Brandx_India Social Commerce,Wallet,Brandx_India Local Sourcing,Nan,Discount,20.4,39,4.1,Defective,4.2,4.0,423,10,4.4,27.8,High,23,83.4,81.0,Competitive,Low,2.0,171.0,1,2022,Q1,Spring
Bx_Hyderabad_091,Brandx_India Fresh Hyderabad,Brandx_India,Express,Hyderabad,Metro,Tata Tea Premium,Groceries,Tea,Mature,160.0,52.0,253,184,13156.0,27.27,368,3.9,92,Premium,Brandx_India Online,Card,Brandx_India E-Commerce Hub,Nan,No Promotion,0.0,0,4.2,Changed Mind,4.1,3.9,372,9,4.9,17.9,Very High,15,90.8,81.1,Aggressive,Low,1.0,127.0,1,2022,Q1,Spring
Bx_Visakhapatnam_087,Brandx_India Gadget Zone Visakhapatnam,Brandx_India,Mall Store,Visakhapatnam,Tier2,Sony Bravia 43Inch,Electronics,Smart Tvs,Mature,216.0,32.0,46634,36115,1492288.0,22.56,62698,1.78,203,Mid-Range,Brandx_India Phone Order,Cash,Brandx_India Local Sourcing,Nan,Festival Offer,20.3,47,0.6,Poor Quality,4.2,4.1,41,6,4.8,9.7,Low,5,76.8,64.1,Standard,Low,7.0,120.0,1,2022,Q1,Spring
Bx_Mumbai_064,Brandx_India Apparel Mumbai,Brandx_India,Street Store,Mumbai,Metro,Adidas Hoodie,Clothes,Jackets,Growing,130.0,36.0,4155,3081,149580.0,25.85,4224,3.32,108,Luxury,Brandx_India App,Upi,Brandx_India Brand Partners,Nan,Discount,25.1,35,6.8,Defective,4.1,4.1,33,9,3.7,16.2,High,16,83.4,89.1,Competitive,Medium,4.0,51.0,1,2022,Q1,Spring
Bx_Mumbai_072,Brandx_India Digital Mumbai,Brandx_India,Online Hub,Mumbai,Metro,Samsung Tab S8,Electronics,Tablets,Declining,103.0,33.0,44264,31506,1460712.0,28.82,59490,3.84,94,Budget,Brandx_India Online,Wallet,Brandx_India Local Sourcing,Nan,No Promotion,0.0,0,5.7,Damaged,4.8,4.1,389,1,3.9,20.8,High,15,76.8,88.3,Competitive,Low,4.0,212.0,1,2022,Q1,Spring
Bx_Bangalore_013,Brandx_India Superstore Bangalore,Brandx_India,Mall Store,Bangalore,Metro,White Sugar 1Kg,Groceries,Sugar,New Launch,253.0,57.0,46,32,2622.0,30.43,64,2.7,133,Luxury,Brandx_India Phone Order,Wallet,Brandx_India Wholesale,Nan,Flash Sale,10.9,5,1.0,Damaged,4.1,4.7,358,7,4.2,18.3,Very High,25,79.6,89.1,Aggressive,Low,1.0,138.0,1,2022,Q1,Spring
Bx_Chennai_091,Brandx_India Fashion Chennai,Brandx_India,Express,Chennai,Metro,H&M Cotton Tee,Clothes,T-Shirts,Mature,170.0,59.0,1540,1111,90860.0,27.86,1914,4.16,86,Luxury,Brandx_India Store,Emi,Brandx_India E-Commerce Hub,Nan,Bogo,23.0,29,0.5,Wrong Size,4.5,4.6,263,7,4.6,12.3,High,25,75.5,83.6,Competitive,Medium,1.0,72.0,1,2022,Q1,Spring
Bx_Pune_071,Brandx_India Style Pune,Brandx_India,Online Hub,Pune,Tier1,Pepe Jeans,Clothes,Jeans,Discontinued,84.0,20.0,2790,2316,55800.0,16.99,3001,2.86,126,Mid-Range,Brandx_India Phone Order,Emi,Brandx_India Wholesale,Nan,Festival Offer,17.3,44,0.1,Wrong Size,3.9,4.9,342,8,4.1,18.9,High,11,68.1,77.8,Competitive,Medium,7.0,116.0,1,2022,Q1,Spring
Bx_Bangalore_031,Brandx_India Mobile Bangalore,Brandx_India,Express,Bangalore,Metro,Anker Powercore,Gadgets,Power Banks,Mature,78.0,36.0,2449,1736,88164.0,29.11,3375,5.54,65,Premium,Brandx_India Phone Order,Credit,Brandx_India Local Sourcing,Nan,Festival Offer,25.2,44,2.9,Defective,4.5,4.1,162,3,3.9,18.6,Very High,16,93.4,80.1,Aggressive,Low,5.0,142.0,1,2022,Q1,Spring
Bx_Mumbai_092,Brandx_India Connect Mumbai,Brandx_India,Online Hub,Mumbai,Metro,Canon Eos R6,Gadgets,Cameras,Mature,115.0,12.0,233496,173953,2801952.0,25.5,329772,1.25,288,Premium,Brandx_India Phone Order,Credit,Brandx_India Wholesale,Nan,No Promotion,0.0,0,7.4,Damaged,4.4,3.9,377,3,4.7,18.0,High,20,97.5,90.0,Competitive,Low,1.0,66.0,1,2022,Q1,Spring
Bx_Jaipur_005,Brandx_India Smart Jaipur,Brandx_India,Mall Store,Jaipur,Tier2,Bose Soundlink,Gadgets,Bluetooth Speakers,New Launch,157.0,8.0,14160,10010,113280.0,29.31,17678,0.61,589,Premium,Brandx_India Store,Upi,Brandx_India Local Sourcing,Nan,Flash Sale,24.7,14,2.5,Wrong Size,4.0,5.0,476,9,4.1,7.6,Low,8,82.2,61.7,Standard,Low,4.0,148.0,1,2022,Q1,Spring
Bx_Mumbai_043,Brandx_India Connect Mumbai,Brandx_India,Online Hub,Mumbai,Metro,Mi Power Bank,Gadgets,Power Banks,Declining,158.0,39.0,1730,1240,67470.0,28.32,2300,2.96,122,Premium,Brandx_India Store,Cash,Brandx_India Local Sourcing,Nan,Festival Offer,23.4,50,3.6,Changed Mind,4.0,5.0,59,3,3.9,17.6,Very High,16,96.2,87.7,Aggressive,Low,1.0,74.0,1,2022,Q1,Spring
Bx_Delhi_074,Brandx_India Fashion Delhi,Brandx_India,Mall Store,Delhi,Metro,Nike Jacket,Clothes,Jackets,Discontinued,200.0,52.0,6416,5290,333632.0,17.55,8859,3.12,115,Mid-Range,Brandx_India Phone Order,Emi,Brandx_India Local Sourcing,Nan,Bogo,38.6,5,7.4,Changed Mind,3.9,4.7,191,10,3.6,18.2,High,17,77.7,88.3,Competitive,Medium,1.0,103.0,1,2022,Q1,Spring
Bx_Chennai_066,Brandx_India Tech Hub Chennai,Brandx_India,Mall Store,Chennai,Metro,Iphone 14,Electronics,Smartphones,Growing,103.0,52.0,98802,73637,5137704.0,25.47,133706,6.06,59,Luxury,Brandx_India Online,Credit,Brandx_India Local Sourcing,Nan,Festival Offer,20.0,11,6.4,Wrong Size,4.5,4.4,490,3,4.9,22.0,Very High,16,82.0,85.5,Aggressive,Low,7.0,127.0,1,2022,Q1,Spring
Bx_Surat_036,Brandx_India Comfort Surat,Brandx_India,Flagship,Surat,Tier2,Ifb 7Kg Front Load,Home Appliances,Washing Machines,Discontinued,122.0,29.0,34233,24087,992757.0,29.64,35093,2.85,126,Mid-Range,Brandx_India Phone Order,Card,Brandx_India E-Commerce Hub,Nan,Clearance,37.5,28,0.3,Defective,4.2,4.5,391,9,4.5,4.8,Medium,6,73.8,60.6,Standard,Low,3.0,414.0,1,2022,Q1,Spring
Bx_Delhi_044,Brandx_India Fresh Delhi,Brandx_India,Express,Delhi,Metro,Toor Dal 1Kg,Groceries,Dal,Growing,267.0,114.0,216,163,24624.0,24.54,300,5.12,70,Premium,Brandx_India App,Card,Brandx_India Brand Partners,Nan,Bogo,17.2,5,1.2,Wrong Size,4.2,4.1,155,5,4.3,12.0,Very High,17,95.2,83.5,Aggressive,Low,4.0,139.0,1,2022,Q1,Spring
Bx_Hyderabad_038,Brandx_India Apparel Hyderabad,Brandx_India,Online Hub,Hyderabad,Metro,Adidas Hoodie,Clothes,Jackets,New Launch,256.0,62.0,5371,4036,333002.0,24.86,6734,2.91,124,Budget,Brandx_India Phone Order,Credit,Brandx_India Direct Import,Nan,No Promotion,0.0,0,6.4,Defective,3.9,4.1,214,10,4.2,12.8,High,17,81.3,89.1,Competitive,Medium,7.0,70.0,1,2022,Q1,Spring
Bx_Mumbai_095,Brandx_India Trends Mumbai,Brandx_India,Mall Store,Mumbai,Metro,Adidas Ultraboost,Clothes,Shoes,Discontinued,207.0,65.0,9078,6540,590070.0,27.96,9573,3.77,96,Mid-Range,Brandx_India Online,Emi,Brandx_India Local Sourcing,Nan,Discount,23.9,30,3.2,Poor Quality,4.1,4.9,38,8,4.2,15.2,High,17,82.2,85.5,Competitive,Medium,2.0,75.0,1,2022,Q1,Spring
Bx_Delhi_014,Brandx_India Tech Hub Delhi,Brandx_India,Mall Store,Delhi,Metro,Sony Wh-1000Xm5,Electronics,Headphones,Declining,179.0,22.0,31165,22233,685630.0,28.66,40151,1.47,244,Luxury,Brandx_India App,Emi,Brandx_India E-Commerce Hub,Nan,Festival Offer,36.9,29,1.1,Changed Mind,4.8,4.6,214,4,4.4,21.0,High,23,78.2,80.7,Competitive,Low,7.0,159.0,1,2022,Q1,Spring
Bx_Jaipur_044,Brandx_India Superstore Jaipur,Brandx_India,Express,Jaipur,Tier2,Green Tea 100G,Groceries,Tea,Growing,195.0,43.0,320,266,13760.0,16.88,364,2.65,136,Mid-Range,Brandx_India Social Commerce,Wallet,Brandx_India Local Sourcing,Nan,Discount,34.9,50,6.3,Damaged,3.8,4.0,166,2,4.6,12.8,Medium,3,70.8,65.0,Standard,Low,4.0,53.0,1,2022,Q1,Spring
Bx_Mumbai_087,Brandx_India Apparel Mumbai,Brandx_India,Flagship,Mumbai,Metro,Adidas Hoodie,Clothes,Jackets,Discontinued,47.0,16.0,3548,2827,56768.0,20.32,4240,4.09,88,Budget,Brandx_India Social Commerce,Emi,Brandx_India Local Sourcing,Nan,Flash Sale,37.4,27,6.3,Defective,4.6,4.2,442,9,4.8,18.3,High,16,80.4,87.4,Competitive,Medium,4.0,137.0,1,2022,Q1,Spring
Bx_Mumbai_031,Brandx_India Trends Mumbai,Brandx_India,Mall Store,Mumbai,Metro,Pepe Jeans,Clothes,Jeans,Declining,77.0,40.0,3860,3259,154400.0,15.57,5428,6.23,58,Budget,Brandx_India Phone Order,Cash,Brandx_India Direct Import,Nan,No Promotion,0.0,0,3.2,Poor Quality,4.4,4.0,59,10,4.8,10.8,Very High,19,80.4,88.8,Aggressive,Medium,5.0,79.0,1,2022,Q1,Spring
Bx_Bangalore_017,Brandx_India Appliances Bangalore,Brandx_India,Flagship,Bangalore,Metro,Lg 28L Convection,Home Appliances,Microwaves,Mature,65.0,29.0,14053,9901,407537.0,29.55,14159,5.35,67,Mid-Range,Brandx_India Store,Credit,Brandx_India Wholesale,Nan,Clearance,33.6,8,6.7,Changed Mind,4.1,4.6,340,6,4.4,10.1,Very High,23,78.5,89.3,Aggressive,Low,7.0,768.0,1,2022,Q1,Spring
Bx_Hyderabad_089,Brandx_India Fashion Hyderabad,Brandx_India,Street Store,Hyderabad,Metro,Adidas Hoodie,Clothes,Jackets,Mature,111.0,60.0,4541,3700,272460.0,18.52,5872,6.49,56,Luxury,Brandx_India Online,Upi,Brandx_India Brand Partners,Nan,Flash Sale,29.4,19,6.1,Damaged,4.1,4.3,181,1,5.0,11.3,High,22,76.4,87.0,Competitive,Medium,7.0,55.0,1,2022,Q1,Spring
Bx_Jaipur_053,Brandx_India Gadget Zone Jaipur,Brandx_India,Flagship,Jaipur,Tier2,Dell Xps 13,Electronics,Laptops,Discontinued,131.0,20.0,88877,66477,1777540.0,25.2,115054,1.83,197,Budget,Brandx_India Online,Wallet,Brandx_India E-Commerce Hub,Nan,No Promotion,0.0,0,7.6,Poor Quality,4.5,4.6,145,7,3.6,12.3,Low,8,68.5,61.8,Standard,Low,7.0,210.0,1,2022,Q1,Spring
Bx_Hyderabad_084,Brandx_India Style Hyderabad,Brandx_India,Mall Store,Hyderabad,Metro,Adidas Ultraboost,Clothes,Shoes,Mature,145.0,55.0,12686,10000,697730.0,21.17,18687,4.55,79,Budget,Brandx_India Online,Card,Brandx_India Brand Partners,Nan,Bogo,12.8,41,4.6,Poor Quality,4.2,4.6,431,10,3.6,12.7,High,19,79.0,81.9,Competitive,Medium,6.0,67.0,1,2022,Q1,Spring
